,GRTS.Cell.ID,Quadrant,Night,LACI,LANO,MYCA,MYEV,MYLU,MYVO,MYYU,Year,Lat,Long,sset,srise,mrise,mset,GRTS_ID,Name,SiteName,Elevation,Habitat.Type,Feature.Sampled,Distance.to.Clutter..m.,Percent.Clutter,Water.Nearby,WaterDist,WaterType,Region,nightlen,observationtime,mtime,mtime2h,Nightly.Mean.Temp,Nightly.Min.Temp,Nightly.Max.Temp,Nightly.Mean.RH,Nightly.Min.RH,Nightly.Max.RH,Nightly.Precipitation,Nightly.Mean.Windsp,ddclim,WeatherSource,strm_dist,lake_dist,harv_dist,harv_year,road_dist,rnum,jNight,jNightM15,Habitat2,TLength,SpeciesGroup,SpeciesFullPool,SpeciesSingleton,SpeciesPartPool,Site_key
221,34338,Transects,2024-07-18,0,0,1,0,8,1,0,2024,59.46394,-139.59129,2024-07-18 22:13,2024-07-19 04:36,,2024-07-19T01:00:46,34338,Yakutat,,,,,,,,,,Alaska,0.265578704,0.30724537,0.115972222,0.032638889,9.2375,7.2,12.2,91.625,80,97,0,0,147.1358803,Meteostat,,,,,,1773,200,65,,25.78700066,MYEV,0,0,0,34338
279,34338,Transects,2024-07-18,0,0,1,0,8,1,0,2024,59.46394,-139.59129,2024-07-18 22:13,2024-07-19 04:36,,2024-07-19T01:00:46,34338,Yakutat,,,,,,,,,,Alaska,0.265578704,0.30724537,0.115972222,0.032638889,9.2375,7.2,12.2,91.625,80,97,0,0,147.1358803,Meteostat,,,,,,1773,200,65,,25.78700066,MYLU,8,8,8,34338
337,34338,Transects,2024-07-18,0,0,1,0,8,1,0,2024,59.46394,-139.59129,2024-07-18 22:13,2024-07-19 04:36,,2024-07-19T01:00:46,34338,Yakutat,,,,,,,,,,Alaska,0.265578704,0.30724537,0.115972222,0.032638889,9.2375,7.2,12.2,91.625,80,97,0,0,147.1358803,Meteostat,,,,,,1773,200,65,,25.78700066,MYVO,1,1,1,34338
395,34338,Transects,2024-07-18,0,0,1,0,8,1,0,2024,59.46394,-139.59129,2024-07-18 22:13,2024-07-19 04:36,,2024-07-19T01:00:46,34338,Yakutat,,,,,,,,,,Alaska,0.265578704,0.30724537,0.115972222,0.032638889,9.2375,7.2,12.2,91.625,80,97,0,0,147.1358803,Meteostat,,,,,,1773,200,65,,25.78700066,MYYU,0,0,0,34338
35,18318,Transects,2025-06-10,0,5,0,1,6,8,0,2025,56.2452,-132.09366,2025-06-10 21:35,2025-06-11 04:00,2025-06-10T22:15:49,2025-06-11T03:19:15,18318,Wrangell,,,,,,,,,,Alaska,0.267638889,0.309305556,0.210717593,0,8.085714286,6,10,82.57142857,71,93,0,1.857142857,32.62352842,Meteostat,,,,,,862,161,26,,38.09939957,LACI,0,0,0,18318
93,18318,Transects,2025-06-10,0,5,0,1,6,8,0,2025,56.2452,-132.09366,2025-06-10 21:35,2025-06-11 04:00,2025-06-10T22:15:49,2025-06-11T03:19:15,18318,Wrangell,,,,,,,,,,Alaska,0.267638889,0.309305556,0.210717593,0,8.085714286,6,10,82.57142857,71,93,0,1.857142857,32.62352842,Meteostat,,,,,,862,161,26,,38.09939957,LANO,5,5,5,18318
151,18318,Transects,2025-06-10,0,5,0,1,6,8,0,2025,56.2452,-132.09366,2025-06-10 21:35,2025-06-11 04:00,2025-06-10T22:15:49,2025-06-11T03:19:15,18318,Wrangell,,,,,,,,,,Alaska,0.267638889,0.309305556,0.210717593,0,8.085714286,6,10,82.57142857,71,93,0,1.857142857,32.62352842,Meteostat,,,,,,862,161,26,,38.09939957,MYCA,0,0,0,18318
209,18318,Transects,2025-06-10,0,5,0,1,6,8,0,2025,56.2452,-132.09366,2025-06-10 21:35,2025-06-11 04:00,2025-06-10T22:15:49,2025-06-11T03:19:15,18318,Wrangell,,,,,,,,,,Alaska,0.267638889,0.309305556,0.210717593,0,8.085714286,6,10,82.57142857,71,93,0,1.857142857,32.62352842,Meteostat,,,,,,862,161,26,,38.09939957,MYEV,1,1,1,18318
267,18318,Transects,2025-06-10,0,5,0,1,6,8,0,2025,56.2452,-132.09366,2025-06-10 21:35,2025-06-11 04:00,2025-06-10T22:15:49,2025-06-11T03:19:15,18318,Wrangell,,,,,,,,,,Alaska,0.267638889,0.309305556,0.210717593,0,8.085714286,6,10,82.57142857,71,93,0,1.857142857,32.62352842,Meteostat,,,,,,862,161,26,,38.09939957,MYLU,6,6,6,18318
325,18318,Transects,2025-06-10,0,5,0,1,6,8,0,2025,56.2452,-132.09366,2025-06-10 21:35,2025-06-11 04:00,2025-06-10T22:15:49,2025-06-11T03:19:15,18318,Wrangell,,,,,,,,,,Alaska,0.267638889,0.309305556,0.210717593,0,8.085714286,6,10,82.57142857,71,93,0,1.857142857,32.62352842,Meteostat,,,,,,862,161,26,,38.09939957,MYVO,8,8,8,18318
383,18318,Transects,2025-06-10,0,5,0,1,6,8,0,2025,56.2452,-132.09366,2025-06-10 21:35,2025-06-11 04:00,2025-06-10T22:15:49,2025-06-11T03:19:15,18318,Wrangell,,,,,,,,,,Alaska,0.267638889,0.309305556,0.210717593,0,8.085714286,6,10,82.57142857,71,93,0,1.857142857,32.62352842,Meteostat,,,,,,862,161,26,,38.09939957,MYYU,0,0,0,18318
36,18318,Transects,2025-06-11,0,10,1,5,18,14,1,2025,56.2452,-132.09366,2025-06-11 21:36,2025-06-12 04:00,2025-06-11T23:13:52,,18318,Wrangell,,,,,,,,,,Alaska,0.266782407,0.308449074,0.198888889,0,9.157142857,8.3,10,75.42857143,71,82,0,2.011904762,34.64703855,Meteostat,,,,,,863,162,27,,38.09939957,LACI,0,0,0,18318
94,18318,Transects,2025-06-11,0,10,1,5,18,14,1,2025,56.2452,-132.09366,2025-06-11 21:36,2025-06-12 04:00,2025-06-11T23:13:52,,18318,Wrangell,,,,,,,,,,Alaska,0.266782407,0.308449074,0.198888889,0,9.157142857,8.3,10,75.42857143,71,82,0,2.011904762,34.64703855,Meteostat,,,,,,863,162,27,,38.09939957,LANO,10,10,10,18318
152,18318,Transects,2025-06-11,0,10,1,5,18,14,1,2025,56.2452,-132.09366,2025-06-11 21:36,2025-06-12 04:00,2025-06-11T23:13:52,,18318,Wrangell,,,,,,,,,,Alaska,0.266782407,0.308449074,0.198888889,0,9.157142857,8.3,10,75.42857143,71,82,0,2.011904762,34.64703855,Meteostat,,,,,,863,162,27,,38.09939957,MYCA,1,1,1,18318
210,18318,Transects,2025-06-11,0,10,1,5,18,14,1,2025,56.2452,-132.09366,2025-06-11 21:36,2025-06-12 04:00,2025-06-11T23:13:52,,18318,Wrangell,,,,,,,,,,Alaska,0.266782407,0.308449074,0.198888889,0,9.157142857,8.3,10,75.42857143,71,82,0,2.011904762,34.64703855,Meteostat,,,,,,863,162,27,,38.09939957,MYEV,5,5,5,18318
268,18318,Transects,2025-06-11,0,10,1,5,18,14,1,2025,56.2452,-132.09366,2025-06-11 21:36,2025-06-12 04:00,2025-06-11T23:13:52,,18318,Wrangell,,,,,,,,,,Alaska,0.266782407,0.308449074,0.198888889,0,9.157142857,8.3,10,75.42857143,71,82,0,2.011904762,34.64703855,Meteostat,,,,,,863,162,27,,38.09939957,MYLU,18,18,18,18318
326,18318,Transects,2025-06-11,0,10,1,5,18,14,1,2025,56.2452,-132.09366,2025-06-11 21:36,2025-06-12 04:00,2025-06-11T23:13:52,,18318,Wrangell,,,,,,,,,,Alaska,0.266782407,0.308449074,0.198888889,0,9.157142857,8.3,10,75.42857143,71,82,0,2.011904762,34.64703855,Meteostat,,,,,,863,162,27,,38.09939957,MYVO,14,14,14,18318
384,18318,Transects,2025-06-11,0,10,1,5,18,14,1,2025,56.2452,-132.09366,2025-06-11 21:36,2025-06-12 04:00,2025-06-11T23:13:52,,18318,Wrangell,,,,,,,,,,Alaska,0.266782407,0.308449074,0.198888889,0,9.157142857,8.3,10,75.42857143,71,82,0,2.011904762,34.64703855,Meteostat,,,,,,863,162,27,,38.09939957,MYYU,1,1,1,18318
57,47310,Transects,2025-06-20,0,10,0,0,5,3,0,2025,55.48978,-131.59868,2025-06-20 21:32,2025-06-21 04:03,2025-06-21T01:12:27,,47310,Ketchikan,,,,,,,,,,Alaska,0.27125,0.312916667,0.118796296,0.06912037,13.88571429,13.3,15,83.28571429,77,88,0,6.305555556,67.67896583,Meteostat,,,,,,2121,171,36,,47.06299973,LACI,0,0,0,47310
115,47310,Transects,2025-06-20,0,10,0,0,5,3,0,2025,55.48978,-131.59868,2025-06-20 21:32,2025-06-21 04:03,2025-06-21T01:12:27,,47310,Ketchikan,,,,,,,,,,Alaska,0.27125,0.312916667,0.118796296,0.06912037,13.88571429,13.3,15,83.28571429,77,88,0,6.305555556,67.67896583,Meteostat,,,,,,2121,171,36,,47.06299973,LANO,10,10,10,47310
173,47310,Transects,2025-06-20,0,10,0,0,5,3,0,2025,55.48978,-131.59868,2025-06-20 21:32,2025-06-21 04:03,2025-06-21T01:12:27,,47310,Ketchikan,,,,,,,,,,Alaska,0.27125,0.312916667,0.118796296,0.06912037,13.88571429,13.3,15,83.28571429,77,88,0,6.305555556,67.67896583,Meteostat,,,,,,2121,171,36,,47.06299973,MYCA,0,0,0,47310
231,47310,Transects,2025-06-20,0,10,0,0,5,3,0,2025,55.48978,-131.59868,2025-06-20 21:32,2025-06-21 04:03,2025-06-21T01:12:27,,47310,Ketchikan,,,,,,,,,,Alaska,0.27125,0.312916667,0.118796296,0.06912037,13.88571429,13.3,15,83.28571429,77,88,0,6.305555556,67.67896583,Meteostat,,,,,,2121,171,36,,47.06299973,MYEV,0,0,0,47310
289,47310,Transects,2025-06-20,0,10,0,0,5,3,0,2025,55.48978,-131.59868,2025-06-20 21:32,2025-06-21 04:03,2025-06-21T01:12:27,,47310,Ketchikan,,,,,,,,,,Alaska,0.27125,0.312916667,0.118796296,0.06912037,13.88571429,13.3,15,83.28571429,77,88,0,6.305555556,67.67896583,Meteostat,,,,,,2121,171,36,,47.06299973,MYLU,5,5,5,47310
347,47310,Transects,2025-06-20,0,10,0,0,5,3,0,2025,55.48978,-131.59868,2025-06-20 21:32,2025-06-21 04:03,2025-06-21T01:12:27,,47310,Ketchikan,,,,,,,,,,Alaska,0.27125,0.312916667,0.118796296,0.06912037,13.88571429,13.3,15,83.28571429,77,88,0,6.305555556,67.67896583,Meteostat,,,,,,2121,171,36,,47.06299973,MYVO,3,3,3,47310
405,47310,Transects,2025-06-20,0,10,0,0,5,3,0,2025,55.48978,-131.59868,2025-06-20 21:32,2025-06-21 04:03,2025-06-21T01:12:27,,47310,Ketchikan,,,,,,,,,,Alaska,0.27125,0.312916667,0.118796296,0.06912037,13.88571429,13.3,15,83.28571429,77,88,0,6.305555556,67.67896583,Meteostat,,,,,,2121,171,36,,47.06299973,MYYU,0,0,0,47310
58,47310,Transects,2025-06-21,0,3,0,0,3,1,0,2025,55.48978,-131.59868,2025-06-21 21:33,2025-06-22 04:03,2025-06-22T01:26:12,,47310,Ketchikan,,,,,,,,,,Alaska,0.271331019,0.312997685,0.109444444,0.078553241,13.17142857,12,16.1,93.14285714,77,100,0,1.880952381,71.87896583,Meteostat,,,,,,2122,172,37,,47.06299973,LACI,0,0,0,47310
116,47310,Transects,2025-06-21,0,3,0,0,3,1,0,2025,55.48978,-131.59868,2025-06-21 21:33,2025-06-22 04:03,2025-06-22T01:26:12,,47310,Ketchikan,,,,,,,,,,Alaska,0.271331019,0.312997685,0.109444444,0.078553241,13.17142857,12,16.1,93.14285714,77,100,0,1.880952381,71.87896583,Meteostat,,,,,,2122,172,37,,47.06299973,LANO,3,3,3,47310
174,47310,Transects,2025-06-21,0,3,0,0,3,1,0,2025,55.48978,-131.59868,2025-06-21 21:33,2025-06-22 04:03,2025-06-22T01:26:12,,47310,Ketchikan,,,,,,,,,,Alaska,0.271331019,0.312997685,0.109444444,0.078553241,13.17142857,12,16.1,93.14285714,77,100,0,1.880952381,71.87896583,Meteostat,,,,,,2122,172,37,,47.06299973,MYCA,0,0,0,47310
232,47310,Transects,2025-06-21,0,3,0,0,3,1,0,2025,55.48978,-131.59868,2025-06-21 21:33,2025-06-22 04:03,2025-06-22T01:26:12,,47310,Ketchikan,,,,,,,,,,Alaska,0.271331019,0.312997685,0.109444444,0.078553241,13.17142857,12,16.1,93.14285714,77,100,0,1.880952381,71.87896583,Meteostat,,,,,,2122,172,37,,47.06299973,MYEV,0,0,0,47310
290,47310,Transects,2025-06-21,0,3,0,0,3,1,0,2025,55.48978,-131.59868,2025-06-21 21:33,2025-06-22 04:03,2025-06-22T01:26:12,,47310,Ketchikan,,,,,,,,,,Alaska,0.271331019,0.312997685,0.109444444,0.078553241,13.17142857,12,16.1,93.14285714,77,100,0,1.880952381,71.87896583,Meteostat,,,,,,2122,172,37,,47.06299973,MYLU,3,3,3,47310
348,47310,Transects,2025-06-21,0,3,0,0,3,1,0,2025,55.48978,-131.59868,2025-06-21 21:33,2025-06-22 04:03,2025-06-22T01:26:12,,47310,Ketchikan,,,,,,,,,,Alaska,0.271331019,0.312997685,0.109444444,0.078553241,13.17142857,12,16.1,93.14285714,77,100,0,1.880952381,71.87896583,Meteostat,,,,,,2122,172,37,,47.06299973,MYVO,1,1,1,47310
406,47310,Transects,2025-06-21,0,3,0,0,3,1,0,2025,55.48978,-131.59868,2025-06-21 21:33,2025-06-22 04:03,2025-06-22T01:26:12,,47310,Ketchikan,,,,,,,,,,Alaska,0.271331019,0.312997685,0.109444444,0.078553241,13.17142857,12,16.1,93.14285714,77,100,0,1.880952381,71.87896583,Meteostat,,,,,,2122,172,37,,47.06299973,MYYU,0,0,0,47310
24,5006,Transects,2025-07-03,0,1,1,1,11,8,1,2025,56.59215,-132.7485,2025-07-03 21:42,2025-07-04 04:08,,2025-07-04T00:14:20,5006,Petersburg,,,,,,,,,,Alaska,0.267592593,0.309259259,0.105150463,0.02181713,12.42857143,11.7,13.3,91.42857143,82,94,0,1.44047619,80.74471082,Meteostat,,,,,,573,184,49,,49.30189896,LACI,0,0,0,5006
82,5006,Transects,2025-07-03,0,1,1,1,11,8,1,2025,56.59215,-132.7485,2025-07-03 21:42,2025-07-04 04:08,,2025-07-04T00:14:20,5006,Petersburg,,,,,,,,,,Alaska,0.267592593,0.309259259,0.105150463,0.02181713,12.42857143,11.7,13.3,91.42857143,82,94,0,1.44047619,80.74471082,Meteostat,,,,,,573,184,49,,49.30189896,LANO,1,1,1,5006
140,5006,Transects,2025-07-03,0,1,1,1,11,8,1,2025,56.59215,-132.7485,2025-07-03 21:42,2025-07-04 04:08,,2025-07-04T00:14:20,5006,Petersburg,,,,,,,,,,Alaska,0.267592593,0.309259259,0.105150463,0.02181713,12.42857143,11.7,13.3,91.42857143,82,94,0,1.44047619,80.74471082,Meteostat,,,,,,573,184,49,,49.30189896,MYCA,1,1,1,5006
198,5006,Transects,2025-07-03,0,1,1,1,11,8,1,2025,56.59215,-132.7485,2025-07-03 21:42,2025-07-04 04:08,,2025-07-04T00:14:20,5006,Petersburg,,,,,,,,,,Alaska,0.267592593,0.309259259,0.105150463,0.02181713,12.42857143,11.7,13.3,91.42857143,82,94,0,1.44047619,80.74471082,Meteostat,,,,,,573,184,49,,49.30189896,MYEV,1,1,1,5006
256,5006,Transects,2025-07-03,0,1,1,1,11,8,1,2025,56.59215,-132.7485,2025-07-03 21:42,2025-07-04 04:08,,2025-07-04T00:14:20,5006,Petersburg,,,,,,,,,,Alaska,0.267592593,0.309259259,0.105150463,0.02181713,12.42857143,11.7,13.3,91.42857143,82,94,0,1.44047619,80.74471082,Meteostat,,,,,,573,184,49,,49.30189896,MYLU,11,11,11,5006
314,5006,Transects,2025-07-03,0,1,1,1,11,8,1,2025,56.59215,-132.7485,2025-07-03 21:42,2025-07-04 04:08,,2025-07-04T00:14:20,5006,Petersburg,,,,,,,,,,Alaska,0.267592593,0.309259259,0.105150463,0.02181713,12.42857143,11.7,13.3,91.42857143,82,94,0,1.44047619,80.74471082,Meteostat,,,,,,573,184,49,,49.30189896,MYVO,8,8,8,5006
372,5006,Transects,2025-07-03,0,1,1,1,11,8,1,2025,56.59215,-132.7485,2025-07-03 21:42,2025-07-04 04:08,,2025-07-04T00:14:20,5006,Petersburg,,,,,,,,,,Alaska,0.267592593,0.309259259,0.105150463,0.02181713,12.42857143,11.7,13.3,91.42857143,82,94,0,1.44047619,80.74471082,Meteostat,,,,,,573,184,49,,49.30189896,MYYU,1,1,1,5006
25,5006,Transects,2025-07-05,0,0,0,0,6,5,0,2025,56.59215,-132.7485,2025-07-05 21:41,2025-07-06 04:10,,2025-07-06T00:30:46,5006,Petersburg,,,,,,,,,,Alaska,0.270173611,0.311840278,0.117604167,0.034270833,14.37142857,13.3,15.6,84.28571429,72,94,1,2.119047619,87.09471082,Meteostat,,,,,,574,186,51,,49.30189896,LACI,0,0,0,5006
83,5006,Transects,2025-07-05,0,0,0,0,6,5,0,2025,56.59215,-132.7485,2025-07-05 21:41,2025-07-06 04:10,,2025-07-06T00:30:46,5006,Petersburg,,,,,,,,,,Alaska,0.270173611,0.311840278,0.117604167,0.034270833,14.37142857,13.3,15.6,84.28571429,72,94,1,2.119047619,87.09471082,Meteostat,,,,,,574,186,51,,49.30189896,LANO,0,0,0,5006
141,5006,Transects,2025-07-05,0,0,0,0,6,5,0,2025,56.59215,-132.7485,2025-07-05 21:41,2025-07-06 04:10,,2025-07-06T00:30:46,5006,Petersburg,,,,,,,,,,Alaska,0.270173611,0.311840278,0.117604167,0.034270833,14.37142857,13.3,15.6,84.28571429,72,94,1,2.119047619,87.09471082,Meteostat,,,,,,574,186,51,,49.30189896,MYCA,0,0,0,5006
199,5006,Transects,2025-07-05,0,0,0,0,6,5,0,2025,56.59215,-132.7485,2025-07-05 21:41,2025-07-06 04:10,,2025-07-06T00:30:46,5006,Petersburg,,,,,,,,,,Alaska,0.270173611,0.311840278,0.117604167,0.034270833,14.37142857,13.3,15.6,84.28571429,72,94,1,2.119047619,87.09471082,Meteostat,,,,,,574,186,51,,49.30189896,MYEV,0,0,0,5006
257,5006,Transects,2025-07-05,0,0,0,0,6,5,0,2025,56.59215,-132.7485,2025-07-05 21:41,2025-07-06 04:10,,2025-07-06T00:30:46,5006,Petersburg,,,,,,,,,,Alaska,0.270173611,0.311840278,0.117604167,0.034270833,14.37142857,13.3,15.6,84.28571429,72,94,1,2.119047619,87.09471082,Meteostat,,,,,,574,186,51,,49.30189896,MYLU,6,6,6,5006
315,5006,Transects,2025-07-05,0,0,0,0,6,5,0,2025,56.59215,-132.7485,2025-07-05 21:41,2025-07-06 04:10,,2025-07-06T00:30:46,5006,Petersburg,,,,,,,,,,Alaska,0.270173611,0.311840278,0.117604167,0.034270833,14.37142857,13.3,15.6,84.28571429,72,94,1,2.119047619,87.09471082,Meteostat,,,,,,574,186,51,,49.30189896,MYVO,5,5,5,5006
373,5006,Transects,2025-07-05,0,0,0,0,6,5,0,2025,56.59215,-132.7485,2025-07-05 21:41,2025-07-06 04:10,,2025-07-06T00:30:46,5006,Petersburg,,,,,,,,,,Alaska,0.270173611,0.311840278,0.117604167,0.034270833,14.37142857,13.3,15.6,84.28571429,72,94,1,2.119047619,87.09471082,Meteostat,,,,,,574,186,51,,49.30189896,MYYU,0,0,0,5006
